year,yearRange,make,model,floorplan,field,currentValue
2027,,airstream,international,27FB,cargoLbs,
2027,,airstream,international,27FB,garageLengthFt,
2027,,airstream,international,27FB,garageWidthFt,
2027,,airstream,international,27FB,garageHeightIn,
2027,,airstream,international,27FB,garageCapacityLbs,
2027,,airstream,international,27FB,rampPatioLbs,
2027,,airstream,international,27FB,fuelStationGal,
2027,,airstream,international,27FB,axles,
2027,,airstream,international,27FB,tireSize,
2027,,airstream,international,27FB,slideouts,
2027,,airstream,international,28RB,uvwLbs,
2027,,airstream,international,28RB,length,
2027,,airstream,international,28RB,exteriorHeightIn,
2027,,airstream,international,28RB,exteriorWidthIn,
2027,,airstream,international,28RB,interiorHeightIn,
2027,,airstream,international,28RB,sleeps,
2027,,airstream,international,28RB,dryWeightLbs,
2027,,airstream,international,28RB,hitchLbs,
2027,,airstream,international,28RB,fuelCapacityGal,
2027,,airstream,international,28RB,freshWater,
2027,,airstream,international,28RB,grayWater,
2027,,airstream,international,28RB,blackWater,
2027,,airstream,international,28RB,propaneLbs,
2027,,airstream,international,28RB,propaneGal,
2027,,airstream,international,28RB,waterHeaterGal,
2027,,airstream,international,28RB,cargoLbs,
2027,,airstream,international,28RB,garageLengthFt,
2027,,airstream,international,28RB,garageWidthFt,
2027,,airstream,international,28RB,garageHeightIn,
2027,,airstream,international,28RB,garageCapacityLbs,
2027,,airstream,international,28RB,rampPatioLbs,
2027,,airstream,international,28RB,fuelStationGal,
2027,,airstream,international,28RB,axles,
2027,,airstream,international,28RB,tireSize,
2027,,airstream,international,28RB,slideouts,
2027,,airstream,international,30RB,uvwLbs,
2027,,airstream,international,30RB,length,
2027,,airstream,international,30RB,exteriorHeightIn,
2027,,airstream,international,30RB,exteriorWidthIn,
2027,,airstream,international,30RB,interiorHeightIn,
2027,,airstream,international,30RB,sleeps,
2027,,airstream,international,30RB,dryWeightLbs,
2027,,airstream,international,30RB,hitchLbs,
2027,,airstream,international,30RB,fuelCapacityGal,
2027,,airstream,international,30RB,freshWater,
2027,,airstream,international,30RB,grayWater,
2027,,airstream,international,30RB,blackWater,
2027,,airstream,international,30RB,propaneLbs,
2027,,airstream,international,30RB,propaneGal,
2027,,airstream,international,30RB,waterHeaterGal,
2027,,airstream,international,30RB,cargoLbs,
2027,,airstream,international,30RB,garageLengthFt,
2027,,airstream,international,30RB,garageWidthFt,
2027,,airstream,international,30RB,garageHeightIn,
2027,,airstream,international,30RB,garageCapacityLbs,
2027,,airstream,international,30RB,rampPatioLbs,
2027,,airstream,international,30RB,fuelStationGal,
2027,,airstream,international,30RB,axles,
2027,,airstream,international,30RB,tireSize,
2027,,airstream,international,30RB,slideouts,
2027,,airstream,trade wind,23FB,uvwLbs,
2027,,airstream,trade wind,23FB,length,
2027,,airstream,trade wind,23FB,exteriorHeightIn,
2027,,airstream,trade wind,23FB,exteriorWidthIn,
2027,,airstream,trade wind,23FB,interiorHeightIn,
2027,,airstream,trade wind,23FB,sleeps,
2027,,airstream,trade wind,23FB,dryWeightLbs,
2027,,airstream,trade wind,23FB,hitchLbs,
2027,,airstream,trade wind,23FB,fuelCapacityGal,
2027,,airstream,trade wind,23FB,freshWater,
2027,,airstream,trade wind,23FB,grayWater,
2027,,airstream,trade wind,23FB,blackWater,
2027,,airstream,trade wind,23FB,propaneLbs,
2027,,airstream,trade wind,23FB,propaneGal,
2027,,airstream,trade wind,23FB,waterHeaterGal,
2027,,airstream,trade wind,23FB,cargoLbs,
2027,,airstream,trade wind,23FB,garageLengthFt,
2027,,airstream,trade wind,23FB,garageWidthFt,
2027,,airstream,trade wind,23FB,garageHeightIn,
2027,,airstream,trade wind,23FB,garageCapacityLbs,
2027,,airstream,trade wind,23FB,rampPatioLbs,
2027,,airstream,trade wind,23FB,fuelStationGal,
2027,,airstream,trade wind,23FB,axles,
2027,,airstream,trade wind,23FB,tireSize,
2027,,airstream,trade wind,23FB,slideouts,
2027,,airstream,trade wind,25FB,uvwLbs,
2027,,airstream,trade wind,25FB,length,
2027,,airstream,trade wind,25FB,exteriorHeightIn,
2027,,airstream,trade wind,25FB,exteriorWidthIn,
2027,,airstream,trade wind,25FB,interiorHeightIn,
2027,,airstream,trade wind,25FB,sleeps,
2027,,airstream,trade wind,25FB,dryWeightLbs,
2027,,airstream,trade wind,25FB,hitchLbs,
2027,,airstream,trade wind,25FB,fuelCapacityGal,
2027,,airstream,trade wind,25FB,freshWater,
2027,,airstream,trade wind,25FB,grayWater,
2027,,airstream,trade wind,25FB,blackWater,
2027,,airstream,trade wind,25FB,propaneLbs,
2027,,airstream,trade wind,25FB,propaneGal,
2027,,airstream,trade wind,25FB,waterHeaterGal,
2027,,airstream,trade wind,25FB,cargoLbs,
2027,,airstream,trade wind,25FB,garageLengthFt,
2027,,airstream,trade wind,25FB,garageWidthFt,
2027,,airstream,trade wind,25FB,garageHeightIn,
2027,,airstream,trade wind,25FB,garageCapacityLbs,
2027,,airstream,trade wind,25FB,rampPatioLbs,
2027,,airstream,trade wind,25FB,fuelStationGal,
2027,,airstream,trade wind,25FB,axles,
2027,,airstream,trade wind,25FB,tireSize,
2027,,airstream,trade wind,25FB,slideouts,
2027,,airstream,trade wind,27FB,uvwLbs,
2027,,airstream,trade wind,27FB,length,
2027,,airstream,trade wind,27FB,exteriorHeightIn,
2027,,airstream,trade wind,27FB,exteriorWidthIn,
2027,,airstream,trade wind,27FB,interiorHeightIn,
2027,,airstream,trade wind,27FB,sleeps,
2027,,airstream,trade wind,27FB,dryWeightLbs,
2027,,airstream,trade wind,27FB,hitchLbs,
2027,,airstream,trade wind,27FB,fuelCapacityGal,
2027,,airstream,trade wind,27FB,freshWater,
2027,,airstream,trade wind,27FB,grayWater,
2027,,airstream,trade wind,27FB,blackWater,
2027,,airstream,trade wind,27FB,propaneLbs,
2027,,airstream,trade wind,27FB,propaneGal,
2027,,airstream,trade wind,27FB,waterHeaterGal,
2027,,airstream,trade wind,27FB,cargoLbs,
2027,,airstream,trade wind,27FB,garageLengthFt,
2027,,airstream,trade wind,27FB,garageWidthFt,
2027,,airstream,trade wind,27FB,garageHeightIn,
2027,,airstream,trade wind,27FB,garageCapacityLbs,
2027,,airstream,trade wind,27FB,rampPatioLbs,
2027,,airstream,trade wind,27FB,fuelStationGal,
2027,,airstream,trade wind,27FB,axles,
2027,,airstream,trade wind,27FB,tireSize,
2027,,airstream,trade wind,27FB,slideouts,
2027,,airstream,world traveler,17RB,uvwLbs,
2027,,airstream,world traveler,17RB,length,
2027,,airstream,world traveler,17RB,exteriorHeightIn,
2027,,airstream,world traveler,17RB,exteriorWidthIn,
2027,,airstream,world traveler,17RB,interiorHeightIn,
2027,,airstream,world traveler,17RB,sleeps,
2027,,airstream,world traveler,17RB,dryWeightLbs,
2027,,airstream,world traveler,17RB,hitchLbs,
2027,,airstream,world traveler,17RB,fuelCapacityGal,
2027,,airstream,world traveler,17RB,freshWater,
2027,,airstream,world traveler,17RB,grayWater,
2027,,airstream,world traveler,17RB,blackWater,
2027,,airstream,world traveler,17RB,propaneLbs,
2027,,airstream,world traveler,17RB,propaneGal,
2027,,airstream,world traveler,17RB,waterHeaterGal,
2027,,airstream,world traveler,17RB,cargoLbs,
2027,,airstream,world traveler,17RB,garageLengthFt,
2027,,airstream,world traveler,17RB,garageWidthFt,
2027,,airstream,world traveler,17RB,garageHeightIn,
2027,,airstream,world traveler,17RB,garageCapacityLbs,
2027,,airstream,world traveler,17RB,rampPatioLbs,
2027,,airstream,world traveler,17RB,fuelStationGal,
2027,,airstream,world traveler,17RB,axles,
2027,,airstream,world traveler,17RB,tireSize,
2027,,airstream,world traveler,17RB,slideouts,
2027,,airstream,world traveler,22RB,uvwLbs,
2027,,airstream,world traveler,22RB,length,
2027,,airstream,world traveler,22RB,exteriorHeightIn,
2027,,airstream,world traveler,22RB,exteriorWidthIn,
2027,,airstream,world traveler,22RB,interiorHeightIn,
2027,,airstream,world traveler,22RB,sleeps,
2027,,airstream,world traveler,22RB,dryWeightLbs,
2027,,airstream,world traveler,22RB,hitchLbs,
2027,,airstream,world traveler,22RB,fuelCapacityGal,
2027,,airstream,world traveler,22RB,freshWater,
2027,,airstream,world traveler,22RB,grayWater,
2027,,airstream,world traveler,22RB,blackWater,
2027,,airstream,world traveler,22RB,propaneLbs,
2027,,airstream,world traveler,22RB,propaneGal,
2027,,airstream,world traveler,22RB,waterHeaterGal,
2027,,airstream,world traveler,22RB,cargoLbs,
2027,,airstream,world traveler,22RB,garageLengthFt,
2027,,airstream,world traveler,22RB,garageWidthFt,
2027,,airstream,world traveler,22RB,garageHeightIn,
2027,,airstream,world traveler,22RB,garageCapacityLbs,
2027,,airstream,world traveler,22RB,rampPatioLbs,
2027,,airstream,world traveler,22RB,fuelStationGal,
2027,,airstream,world traveler,22RB,axles,
2027,,airstream,world traveler,22RB,tireSize,
2027,,airstream,world traveler,22RB,slideouts,
,2026-2027,alliance,avenue travel trailer,298RL,interiorHeightIn,
,2026-2027,alliance,avenue travel trailer,298RL,dryWeightLbs,
,2026-2027,alliance,avenue travel trailer,298RL,fuelCapacityGal,
,2026-2027,alliance,avenue travel trailer,298RL,propaneLbs,
,2026-2027,alliance,avenue travel trailer,298RL,propaneGal,
,2026-2027,alliance,avenue travel trailer,298RL,waterHeaterGal,
,2026-2027,alliance,avenue travel trailer,298RL,cargoLbs,
,2026-2027,alliance,avenue travel trailer,298RL,garageLengthFt,
,2026-2027,alliance,avenue travel trailer,298RL,garageWidthFt,
,2026-2027,alliance,avenue travel trailer,298RL,garageHeightIn,
,2026-2027,alliance,avenue travel trailer,298RL,garageCapacityLbs,
,2026-2027,alliance,avenue travel trailer,298RL,rampPatioLbs,
,2026-2027,alliance,avenue travel trailer,298RL,fuelStationGal,
,2026-2027,alliance,avenue travel trailer,298RL,axles,
,2026-2027,alliance,avenue travel trailer,298RL,tireSize,
,2021-2026,alliance,avenue,32RLS,sleeps,
,2021-2026,alliance,avenue,32RLS,dryWeightLbs,
,2021-2026,alliance,avenue,32RLS,fuelCapacityGal,
,2021-2026,alliance,avenue,32RLS,propaneGal,
,2021-2026,alliance,avenue,32RLS,waterHeaterGal,
,2021-2026,alliance,avenue,32RLS,cargoLbs,
,2021-2026,alliance,avenue,32RLS,garageLengthFt,
,2021-2026,alliance,avenue,32RLS,garageWidthFt,
,2021-2026,alliance,avenue,32RLS,garageHeightIn,
,2021-2026,alliance,avenue,32RLS,garageCapacityLbs,
,2021-2026,alliance,avenue,32RLS,rampPatioLbs,
,2021-2026,alliance,avenue,32RLS,fuelStationGal,
,2021-2026,alliance,avenue,32RLS,axles,
,2021-2026,alliance,avenue,32RLS,tireSize,
,2021-2026,alliance,avenue,32RLS,slideouts,
,2021-2026,alliance,paradigm,310RL,sleeps,
,2021-2026,alliance,paradigm,310RL,dryWeightLbs,
,2021-2026,alliance,paradigm,310RL,fuelCapacityGal,
,2021-2026,alliance,paradigm,310RL,propaneGal,
,2021-2026,alliance,paradigm,310RL,waterHeaterGal,
,2021-2026,alliance,paradigm,310RL,cargoLbs,
,2021-2026,alliance,paradigm,310RL,garageLengthFt,
,2021-2026,alliance,paradigm,310RL,garageWidthFt,
,2021-2026,alliance,paradigm,310RL,garageHeightIn,
,2021-2026,alliance,paradigm,310RL,garageCapacityLbs,
,2021-2026,alliance,paradigm,310RL,rampPatioLbs,
,2021-2026,alliance,paradigm,310RL,fuelStationGal,
,2021-2026,alliance,paradigm,310RL,axles,
,2021-2026,alliance,paradigm,310RL,tireSize,
,2021-2026,alliance,paradigm,310RL,slideouts,
,2021-2026,alliance,paradigm,340RL,sleeps,
,2021-2026,alliance,paradigm,340RL,dryWeightLbs,
,2021-2026,alliance,paradigm,340RL,fuelCapacityGal,
,2021-2026,alliance,paradigm,340RL,propaneGal,
,2021-2026,alliance,paradigm,340RL,waterHeaterGal,
,2021-2026,alliance,paradigm,340RL,cargoLbs,
,2021-2026,alliance,paradigm,340RL,garageLengthFt,
,2021-2026,alliance,paradigm,340RL,garageWidthFt,
,2021-2026,alliance,paradigm,340RL,garageHeightIn,
,2021-2026,alliance,paradigm,340RL,garageCapacityLbs,
,2021-2026,alliance,paradigm,340RL,rampPatioLbs,
,2021-2026,alliance,paradigm,340RL,fuelStationGal,
,2021-2026,alliance,paradigm,340RL,axles,
,2021-2026,alliance,paradigm,340RL,tireSize,
,2021-2026,alliance,paradigm,340RL,slideouts,
2022,,american coach,american dream,39RK,gvwrLbs,
2022,,american coach,american dream,39RK,length,
2022,,american coach,american dream,39RK,exteriorHeightIn,
2022,,american coach,american dream,39RK,exteriorWidthIn,
2022,,american coach,american dream,39RK,interiorHeightIn,
2022,,american coach,american dream,39RK,sleeps,
2022,,american coach,american dream,39RK,dryWeightLbs,
2022,,american coach,american dream,39RK,hitchLbs,
2022,,american coach,american dream,39RK,fuelCapacityGal,
2022,,american coach,american dream,39RK,freshWater,
2022,,american coach,american dream,39RK,grayWater,
2022,,american coach,american dream,39RK,blackWater,
2022,,american coach,american dream,39RK,propaneLbs,
2022,,american coach,american dream,39RK,propaneGal,
2022,,american coach,american dream,39RK,waterHeaterGal,
2022,,american coach,american dream,39RK,cargoLbs,
2022,,american coach,american dream,39RK,garageLengthFt,
2022,,american coach,american dream,39RK,garageWidthFt,
2022,,american coach,american dream,39RK,garageHeightIn,
2022,,american coach,american dream,39RK,garageCapacityLbs,
2022,,american coach,american dream,39RK,rampPatioLbs,
2022,,american coach,american dream,39RK,fuelStationGal,
2022,,american coach,american dream,39RK,axles,
2022,,american coach,american dream,39RK,tireSize,
2022,,american coach,american dream,39RK,slideouts,
,2019-2025,american coach,american dream,42Q,uvwLbs,
,2019-2025,american coach,american dream,42Q,length,
,2019-2025,american coach,american dream,42Q,exteriorHeightIn,
,2019-2025,american coach,american dream,42Q,exteriorWidthIn,
,2019-2025,american coach,american dream,42Q,interiorHeightIn,
,2019-2025,american coach,american dream,42Q,sleeps,
,2019-2025,american coach,american dream,42Q,dryWeightLbs,
,2019-2025,american coach,american dream,42Q,hitchLbs,
,2019-2025,american coach,american dream,42Q,fuelCapacityGal,
,2019-2025,american coach,american dream,42Q,freshWater,
,2019-2025,american coach,american dream,42Q,grayWater,
,2019-2025,american coach,american dream,42Q,blackWater,
,2019-2025,american coach,american dream,42Q,propaneLbs,
,2019-2025,american coach,american dream,42Q,propaneGal,
,2019-2025,american coach,american dream,42Q,waterHeaterGal,
,2019-2025,american coach,american dream,42Q,cargoLbs,
,2019-2025,american coach,american dream,42Q,garageLengthFt,
,2019-2025,american coach,american dream,42Q,garageWidthFt,
,2019-2025,american coach,american dream,42Q,garageHeightIn,
,2019-2025,american coach,american dream,42Q,garageCapacityLbs,
,2019-2025,american coach,american dream,42Q,rampPatioLbs,
,2019-2025,american coach,american dream,42Q,fuelStationGal,
,2019-2025,american coach,american dream,42Q,axles,
,2019-2025,american coach,american dream,42Q,tireSize,
,2019-2025,american coach,american dream,42Q,slideouts,
,2020-2022,american coach,american dream,42V,uvwLbs,
,2020-2022,american coach,american dream,42V,length,
,2020-2022,american coach,american dream,42V,exteriorHeightIn,
,2020-2022,american coach,american dream,42V,exteriorWidthIn,
,2020-2022,american coach,american dream,42V,interiorHeightIn,
,2020-2022,american coach,american dream,42V,sleeps,
,2020-2022,american coach,american dream,42V,dryWeightLbs,
,2020-2022,american coach,american dream,42V,hitchLbs,
,2020-2022,american coach,american dream,42V,fuelCapacityGal,
,2020-2022,american coach,american dream,42V,freshWater,
,2020-2022,american coach,american dream,42V,grayWater,
,2020-2022,american coach,american dream,42V,blackWater,
,2020-2022,american coach,american dream,42V,propaneLbs,
,2020-2022,american coach,american dream,42V,propaneGal,
,2020-2022,american coach,american dream,42V,waterHeaterGal,
,2020-2022,american coach,american dream,42V,cargoLbs,
,2020-2022,american coach,american dream,42V,garageLengthFt,
,2020-2022,american coach,american dream,42V,garageWidthFt,
,2020-2022,american coach,american dream,42V,garageHeightIn,
,2020-2022,american coach,american dream,42V,garageCapacityLbs,
,2020-2022,american coach,american dream,42V,rampPatioLbs,
,2020-2022,american coach,american dream,42V,fuelStationGal,
,2020-2022,american coach,american dream,42V,axles,
,2020-2022,american coach,american dream,42V,tireSize,
,2020-2022,american coach,american dream,42V,slideouts,
2025,,american coach,american dream,45A,uvwLbs,
2025,,american coach,american dream,45A,length,
2025,,american coach,american dream,45A,exteriorHeightIn,
2025,,american coach,american dream,45A,exteriorWidthIn,
2025,,american coach,american dream,45A,interiorHeightIn,
2025,,american coach,american dream,45A,sleeps,
2025,,american coach,american dream,45A,dryWeightLbs,
2025,,american coach,american dream,45A,hitchLbs,
2025,,american coach,american dream,45A,fuelCapacityGal,
2025,,american coach,american dream,45A,freshWater,
2025,,american coach,american dream,45A,grayWater,
2025,,american coach,american dream,45A,blackWater,
2025,,american coach,american dream,45A,propaneLbs,
2025,,american coach,american dream,45A,propaneGal,
2025,,american coach,american dream,45A,waterHeaterGal,
2025,,american coach,american dream,45A,cargoLbs,
2025,,american coach,american dream,45A,garageLengthFt,
2025,,american coach,american dream,45A,garageWidthFt,
2025,,american coach,american dream,45A,garageHeightIn,
2025,,american coach,american dream,45A,garageCapacityLbs,
2025,,american coach,american dream,45A,rampPatioLbs,
2025,,american coach,american dream,45A,fuelStationGal,
2025,,american coach,american dream,45A,axles,
2025,,american coach,american dream,45A,tireSize,
2025,,american coach,american dream,45A,slideouts,
2025,,american coach,american dream,45D,uvwLbs,
2025,,american coach,american dream,45D,length,
2025,,american coach,american dream,45D,exteriorHeightIn,
2025,,american coach,american dream,45D,exteriorWidthIn,
2025,,american coach,american dream,45D,interiorHeightIn,
2025,,american coach,american dream,45D,sleeps,
2025,,american coach,american dream,45D,dryWeightLbs,
2025,,american coach,american dream,45D,hitchLbs,
2025,,american coach,american dream,45D,fuelCapacityGal,
2025,,american coach,american dream,45D,freshWater,
2025,,american coach,american dream,45D,grayWater,
2025,,american coach,american dream,45D,blackWater,
2025,,american coach,american dream,45D,propaneLbs,
2025,,american coach,american dream,45D,propaneGal,
2025,,american coach,american dream,45D,waterHeaterGal,
2025,,american coach,american dream,45D,cargoLbs,
2025,,american coach,american dream,45D,garageLengthFt,
2025,,american coach,american dream,45D,garageWidthFt,
2025,,american coach,american dream,45D,garageHeightIn,
2025,,american coach,american dream,45D,garageCapacityLbs,
2025,,american coach,american dream,45D,rampPatioLbs,
2025,,american coach,american dream,45D,fuelStationGal,
2025,,american coach,american dream,45D,axles,
2025,,american coach,american dream,45D,tireSize,
2025,,american coach,american dream,45D,slideouts,
2025,,american coach,american dream,45P,uvwLbs,
2025,,american coach,american dream,45P,length,
2025,,american coach,american dream,45P,exteriorHeightIn,
2025,,american coach,american dream,45P,exteriorWidthIn,
2025,,american coach,american dream,45P,interiorHeightIn,
2025,,american coach,american dream,45P,sleeps,
2025,,american coach,american dream,45P,dryWeightLbs,
2025,,american coach,american dream,45P,hitchLbs,
2025,,american coach,american dream,45P,fuelCapacityGal,
2025,,american coach,american dream,45P,freshWater,
2025,,american coach,american dream,45P,grayWater,
2025,,american coach,american dream,45P,blackWater,
2025,,american coach,american dream,45P,propaneLbs,
2025,,american coach,american dream,45P,propaneGal,
2025,,american coach,american dream,45P,waterHeaterGal,
2025,,american coach,american dream,45P,cargoLbs,
2025,,american coach,american dream,45P,garageLengthFt,
2025,,american coach,american dream,45P,garageWidthFt,
2025,,american coach,american dream,45P,garageHeightIn,
2025,,american coach,american dream,45P,garageCapacityLbs,
